#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     443       3.6458       2.6188       1.5340       0.9993       0.7022,     443       3.2331       2.5452       1.3408       0.5386       0.7777,     443       2.7128       1.8389       1.9285       0.5759       0.6666,     443       6.6532       2.8284       2.4566       0.7346       1.5519,     443       5.3007       2.5564       2.3032       0.8390       0.7501,     443       4.9624       1.8066       3.7658       0.7280       0.3987,     443       4.8066       2.5611       1.2304       0.5104       0.8696,     443       2.5346       1.9522       2.6317       0.9829       0.8692,     443       4.0577       2.8171       1.5676       0.7048       0.7380,     443       3.4145       2.1299       1.7341       0.7036       0.3311
     444       2.9055       2.6050       1.0235       0.8630       0.6726,     444       4.3505       2.8150       1.8948       0.9029       0.6215,     444       2.0369       2.1197       3.1425       0.8229       0.6498,     444       6.3135       2.9530       2.7834       0.4292       0.9677,     444       5.3262       2.3161       2.3627       0.6866       0.3033,     444       5.4409       1.6524       3.7068       0.8380       0.6970,     444       6.4540       2.7537       1.4474       0.9290       0.7317,     444       2.6161       2.0031       2.6042       1.4511       1.2450,     444       4.0728       3.0334       1.6803       0.6736       0.2383,     444       2.3655       2.3602       2.6175       0.4461       0.6172
     445       3.2739       3.0639       1.0120       0.9225       1.1994,     445       3.0892       2.5341       1.3516       1.2275       1.2149,     445       2.4120       2.3034       1.9414       0.4307       0.9409,     445       6.4743       2.5034       2.4488       0.6906       1.2403,     445       4.6462       2.4102       2.3735       1.0147       0.5071,     445       4.8192       1.9670       3.4928       1.0167       0.4948,     445       7.8897       2.7058       2.4212       0.7594       1.1242,     445       3.1015       1.6893       2.6223       0.7250       0.8221,     445       4.6714       2.9602       2.5708       0.8879       1.8806,     445       4.1294       2.6699       1.7846       0.7255       1.0525
     446       3.1961       2.9180       1.3012       0.7733       0.9343,     446       3.8023       2.7547       1.4407       0.8213       0.7991,     446       2.2876       1.8428       1.2792       0.5034       0.8045,     446       5.3793       2.5238       2.2606       0.6707       0.9859,     446       5.5767       2.1659       2.8279       0.7048       1.0481,     446       5.4206       1.8237       3.4647       0.6408       0.4025,     446       7.6048       2.6798       1.0186       1.0532       1.4091,     446       4.2808       1.6378       3.3295       0.8086       0.5574,     446       4.9769       2.9752       0.6649       0.9046       0.7096,     446       3.5856       3.1397       1.6902       0.8079       0.9823
     447       3.9258       2.7747       1.4993       1.1576       1.7110,     447       3.1403       2.4528       1.1876       1.0964       0.7760,     447       2.3857       1.9333       0.8331       0.6263       0.3456,     447       4.2885       2.3360       2.5679       0.9265       0.8076,     447       3.3776       2.5706       1.2375       0.6775       0.2581,     447       4.0776       1.9240       3.4913       1.4831       1.9625,     447       6.5644       2.4369       2.7560       0.8210       1.1809,     447       4.1446       1.6665       2.7592       1.2660       1.4572,     447       4.4907       3.3696       1.0814       0.5246       0.4061,     447       3.2278       2.1589       1.6482       0.3885       0.9483
     448       3.8339       2.7259       1.8885       0.8809       0.6496,     448       3.2750       2.5027       1.7284       0.5814       1.2114,     448       3.7537       2.0538       2.7781       0.5244       1.0672,     448       5.8817       2.5563       3.1154       0.6084       0.6205,     448       3.0842       2.1045       0.8477       0.6972       0.5350,     448       4.0544       1.9565       3.2306       0.7895       0.6363,     448       6.2096       2.5434       2.4199       0.6881       0.8714,     448       2.7150       1.8101       1.5503       0.7154       1.4495,     448       4.8027       3.2204       1.0589       0.7529       0.4077,     448       3.9760       2.8983       1.7367       0.8859       0.7068
     449       3.1734       3.2184       1.4129       1.0556       1.2660,     449       3.6266       2.5251       1.4955       0.8833       1.0131,     449       2.4586       2.0293       1.0899       0.9185       1.0630,     449       5.8553       2.2852       1.9333       0.8924       1.8296,     449       5.0547       1.9468       1.1380       0.8325       0.8025,     449       4.3602       1.9686       3.5780       0.9375       1.6498,     449       7.3337       2.4834       2.7197       0.9642       1.2028,     449       2.7374       2.0340       2.5194       1.1088       0.7017,     449       4.8883       2.8012       1.4416       0.9171       1.2795,     449       3.6277       2.3835       1.7538       0.5702       1.5873
     450       2.8140       3.0399       1.5600       0.6972       0.8213,     450       3.5889       2.9507       1.7466       0.5624       1.1796,     450       2.3114       2.0279       2.8487       0.5497       1.2573,     450       5.4180       2.4501       2.2894       0.6833       1.0253,     450       5.5887       1.9622       1.0332       1.3049       0.9034,     450       4.3622       1.6078       2.9506       0.8702       1.1590,     450       6.9396       2.5347       2.2602       0.7481       0.8367,     450       3.0959       1.9572       2.8647       0.9859       1.1171,     450       4.4014       2.6626       1.6328       1.0903       0.8768,     450       4.8430       2.6679       2.8532       0.7357       1.1653
     451       3.6264       2.8127       1.1431       0.4676       0.6937,     451       4.8268       2.6520       2.7759       1.0563       1.7461,     451       2.2366       2.0500       1.5091       0.6275       1.1858,     451       3.7211       2.5879       2.6213       0.7122       0.6084,     451       5.2465       1.7561       0.7243       0.6751       0.5886,     451       4.2824       1.7903       2.6165       0.6390       0.6107,     451       3.9222       2.5523       0.9179       0.7141       0.6735,     451       4.2376       1.6490       2.9371       0.8873       1.4500,     451       4.4687       2.5702       1.1356       0.7564       0.4140,     451       4.5469       1.9947       1.1414       0.9200       0.8205
     452       3.1109       3.1317       2.6629       0.6857       1.0452,     452       6.0453       2.7221       2.1623       0.9055       0.5919,     452       2.8901       2.7081       1.5818       0.6874       1.2146,     452       4.0370       2.5720       2.1392       0.6355       0.7281,     452       5.8067       1.7894       1.3902       1.0982       1.0507,     452       4.3671       1.7045       3.2306       1.0021       1.3310,     452       3.1804       2.1389       2.2610       0.5350       1.0319,     452       2.8328       1.8703       2.9853       1.1545       1.1207,     452       5.3594       2.2679       1.1464       0.6993       0.6359,     452       4.2171       2.2108       0.6636       0.5825       0.4305
     453       2.5069       2.8052       2.5232       0.6137       0.7079,     453       4.5745       2.5600       1.7599       0.9018       1.3043,     453       4.6674       2.4762       1.9152       0.9556       1.4702,     453       4.7596       2.7554       2.4860       0.3762       1.0837,     453       5.8780       1.8856       1.7678       0.9568       0.9704,     453       4.1285       1.9926       3.1113       0.7270       0.4550,     453       3.8071       2.3163       2.3884       0.8726       0.5536,     453       2.1911       1.9103       3.1946       1.3401       1.4226,     453       5.3572       2.2631       1.3912       0.6381       1.1070,     453       4.0496       2.4765       1.5970       0.8019       0.9189
     454       3.0236       2.7849       2.8880       0.4590       1.0062,     454       5.5034       2.5312       2.2535       0.6667       1.2150,     454       4.8996       2.2934       2.0264       1.2230       1.9158,     454       4.8082       2.9114       1.4234       0.9932       0.6613,     454       5.2754       2.2522       1.0970       0.9299       0.6223,     454       4.5378       1.7735       2.2626       0.7183       1.2518,     454       4.7285       2.3197       2.1923       0.8491       0.5306,     454       3.1050       1.7689       3.2339       0.8501       0.7417,     454       6.1417       2.5114       1.5140       0.4568       0.3549,     454       4.4662       2.2841       2.3269       0.5947       1.2281
     455       2.1142       3.0492       1.1389       0.9510       0.6641,     455       5.3157       2.6572       2.1298       0.6923       1.4773,     455       5.1497       2.4267       3.1027       0.8127       1.7023,     455       4.7831       2.6332       1.3769       0.5061       0.5005,     455       5.4188       2.0694       2.6486       1.1760       1.0967,     455       4.7017       1.6222       1.3884       0.6414       0.9700,     455       4.8451       2.2532       1.4969       0.9477       0.8212,     455       2.8635       1.8887       3.2685       1.1117       1.8116,     455       4.3085       2.8575       2.2495       0.5541       0.5688,     455       5.4465       2.4104       2.7793       0.6314       0.8335
