#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     502       3.6137       2.1804       5.7421       1.2550       2.3076,     502       4.3201       2.5312       4.9719       0.4235       0.8243,     502       4.9203       2.2091       7.4922       0.3473       1.1537,     502      15.9890       2.3615      10.8304       0.6369       2.2686,     502       4.2850       2.5287       5.4038       0.3041       0.4531,     502      12.3355       2.5047       7.5100       0.3930       1.5055,     502       4.1166       2.0675       7.1628       0.6280       0.5643,     502       8.0557       2.7409       7.1000       0.5913       1.5674,     502       6.6379       2.1108       6.9570       0.6371       1.5717,     502       2.5448       2.0026       6.3920       0.7629       1.2466
     503       3.8634       2.3474       5.9593       0.8241       2.2965,     503       2.6424       2.2315       3.8366       0.4672       0.7073,     503       5.9081       1.8801       8.0828       0.7734       1.4773,     503      15.5464       2.3141       9.6743       0.5141       1.9694,     503       5.0491       2.4482       5.4014       0.3521       0.8328,     503      11.7395       2.2178       6.9427       0.6652       1.6352,     503       3.8048       1.8379       6.5597       0.4315       0.3592,     503       8.5586       2.6654       5.7004       0.3515       1.3557,     503       6.0550       2.2449       7.6944       0.8645       2.0445,     503       2.2216       2.1568       6.0403       0.5704       1.5002
     504       5.2159       2.3275       6.0067       0.5328       1.7887,     504       3.4800       2.3807       5.5389       0.4497       0.8631,     504       3.8074       1.9649       6.7753       0.9080       1.2534,     504      13.8430       2.3213       8.5588       0.9894       1.9078,     504       3.4580       2.2716       5.4544       0.4538       1.7812,     504      12.2659       1.8771       6.8070       0.3513       1.2637,     504       4.7714       2.2623       6.1159       0.9502       1.1463,     504       6.6444       2.8262       6.2408       0.5496       1.5540,     504       6.3501       2.1420       7.4023       0.9135       1.6510,     504       2.4262       2.4105       5.8879       0.7610       1.7854
     505       2.8781       1.9909       5.3173       0.5340       1.6283,     505       4.1078       1.9365       5.5160       0.4403       0.9855,     505       5.6542       2.0108       7.0464       0.7911       1.9620,     505      12.7164       2.6072       7.5899       0.5409       1.1921,     505       3.2194       2.3136       5.4731       0.4073       0.6558,     505      13.0838       1.9593       8.0731       0.4972       0.9879,     505       4.6177       2.2879       6.5687       0.6648       1.2024,     505       7.7949       2.6033       5.5158       0.5395       1.5522,     505       5.9961       2.0740       9.4778       0.8120       1.5383,     505       2.9932       1.9789       6.3251       0.3964       1.4849
     506       2.4383       1.9817       5.6046       0.8119       1.6228,     506       3.2170       2.0278       3.2013       0.3540       0.4957,     506       6.1791       1.9983       7.6246       1.0466       1.9911,     506      13.0053       2.4769       7.9045       0.5963       1.5319,     506       4.5201       2.2301       5.2489       0.3259       0.6035,     506      12.0904       2.1958       7.4920       0.3592       1.3062,     506       3.8473       2.8868       5.7414       0.4638       0.7607,     506       8.3161       2.2321       6.4895       0.4393       1.3408,     506       6.3210       2.3235       9.3652       0.5378       1.9894,     506       2.4274       2.1596       5.8506       0.5550       2.0239
     507       2.6950       1.8623       5.1846       0.5304       1.3459,     507       4.7481       1.9631       4.2292       0.7596       1.2473,     507       5.1895       2.0881       6.9331       0.4962       1.2700,     507      15.1504       2.5863       8.9636       0.3048       1.9094,     507       3.9003       2.0902       5.5173       0.7054       0.8251,     507      10.8943       2.1402       6.9139       0.8886       1.3118,     507       4.0889       2.8340       6.7326       0.7647       1.0495,     507       8.7824       2.7615       6.2751       0.5436       1.4631,     507       5.9757       2.5358       8.0089       0.9695       1.8972,     507       2.1221       2.2896       5.8440       0.8575       1.7581
     508       2.3850       2.0253       5.3573       0.3851       2.1962,     508       5.2876       2.2349       1.8110       0.3138       1.0965,     508       4.1884       2.2752       6.3632       1.1363       1.6277,     508      15.1088       2.4285       8.7571       0.5074       1.6940,     508       5.0766       2.3401       5.3266       0.3582       0.3527,     508      11.2503       2.1767       7.4115       0.3744       1.0000,     508       4.7794       2.2772       7.0978       0.7748       1.3002,     508       7.9795       2.7180       5.6928       0.4682       1.2219,     508       5.5943       1.8077       8.2294       1.3016       1.7830,     508       3.1296       2.1616       4.9839       0.6891       2.0319
     509       2.7377       2.1604       5.4415       0.5352       2.0072,     509       4.5230       2.0828       2.4948       0.2997       1.1098,     509       4.9054       2.1246       6.2640       0.4327       1.0347,     509      18.0020       2.4871       8.0554       0.3502       1.7959,     509       7.7871       2.1860       6.1617       0.5557       0.9846,     509      10.5953       2.0704       6.0793       0.5929       1.6425,     509       5.2907       2.7601       5.8052       0.8760       1.6828,     509       9.4315       3.2612       6.5700       0.3161       1.2621,     509       5.9661       1.9459       8.4173       0.8834       1.8075,     509       1.9932       2.1917       5.4325       0.5380       1.2538
     510       2.5721       1.9017       5.2593       0.4355       1.9718,     510       4.5771       2.0848       3.0438       0.5341       1.2847,     510       5.6762       2.1104       6.6816       0.8574       1.3776,     510      17.4273       2.4287       4.9142       0.3264       1.2547,     510       6.4351       1.9974       5.8200       0.2733       0.6758,     510      11.4467       2.0903       7.0186       0.4065       1.5262,     510       4.8125       2.3619       6.5220       0.6415       1.1555,     510       8.2706       2.7988       5.7363       0.6845       1.4491,     510       5.1687       2.0950       6.9927       0.5271       1.6009,     510       3.7708       2.3282       5.9504       0.4138       1.4933
     511       2.1616       1.9003       5.4694       0.6561       1.6008,     511       3.7601       2.2764       2.2198       0.6744       1.4292,     511       5.1600       2.2893       5.9341       0.8486       1.6273,     511      15.0609       2.3890       5.0729       0.5029       1.3376,     511       6.9889       2.2839       5.7520       0.4366       0.9490,     511      10.4363       1.8098       6.4986       0.5124       1.1259,     511       4.4019       2.5017       8.4359       0.8965       1.3591,     511       9.3273       2.9184       5.6388       0.3969       1.5417,     511       5.1766       2.2561       7.1067       0.6798       1.5499,     511       2.9849       2.5319       5.7581       0.5827       1.9494
     512       2.8247       1.9643       5.7113       0.8517       1.6476,     512       3.6079       2.1600       2.8290       0.6464       1.5616,     512       8.0470       2.2381       6.7726       0.7655       1.0990,     512      14.3469       2.2642       6.7552       0.6489       1.6370,     512       5.5418       2.2325       6.0489       0.6956       1.2925,     512      10.0323       1.9615       7.0033       0.4603       1.2083,     512       4.0889       2.3521       6.9323       0.2166       0.7582,     512       8.9736       2.7284       5.7071       0.4664       1.3514,     512       5.6328       2.5432       9.2361       0.4824       1.3592,     512       2.5630       2.2470       5.7268       0.4467       2.0523
     513       1.5317       2.0601       5.3226       0.4647       1.2509,     513       4.3044       2.1622       2.8695       0.1729       1.0750,     513       6.9571       2.3461       8.2043       1.1536       1.7435,     513      14.0769       2.3822       5.3602       0.3687       1.5306,     513       5.6641       2.2240       5.5673       0.4850       0.7116,     513       9.9941       2.2762       7.1312       0.3650       1.0695,     513       4.7764       2.3526       5.6494       0.6403       1.7456,     513       8.8122       3.0416       4.7856       0.5808       1.3586,     513       4.9510       1.8226      10.6845       0.5570       1.9046,     513       3.5294       2.2472       6.1533       0.4717       2.1436
     514       2.3221       2.0479       5.7990       0.3846       1.2831,     514       3.7817       2.1117       2.6057       0.4382       1.0161,     514       5.4722       2.2587       7.2717       0.9756       1.8608,     514      13.6074       2.3760       8.5192       0.4465       1.9975,     514       6.2605       2.1142       5.9854       0.4782       1.0196,     514       8.6384       2.4410       6.9874       0.4176       1.1018,     514       3.5777       2.4003       6.0535       0.3723       1.1641,     514       8.4035       3.2778       5.1174       0.6155       1.2200,     514       4.0276       2.3392       5.9338       0.8230       1.5070,     514       3.5769       2.1970       6.3820       0.5487       1.7708
