#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
      48       1.6471       1.2976       2.2319       0.5557       0.6534,      48       2.4586       1.7777       4.1218       0.6838       0.7423,      48       1.6068       1.5742       1.3465       0.6776       0.8177,      48       2.9542       1.5398       3.4052       0.9080       1.3493,      48       1.7737       1.4516       3.4712       0.3717       0.7330,      48       2.4503       2.3719       3.0215       0.4554       1.2338,      48       3.0676       1.3256       2.6492       0.8004       1.0614,      48       3.0599       1.7827       2.4147       0.3029       0.5746,      48       1.4285       1.6004       3.1717       0.8753       1.1214,      48       1.9190       2.4286       2.7474       0.7693       1.3380
      49       1.7878       1.5225       2.5338       0.6418       0.8423,      49       2.6137       1.7267       4.1686       0.5548       0.6581,      49       2.6367       1.8986       1.3671       0.5401       1.0117,      49       3.2409       1.7365       3.1228       0.5679       0.7164,      49       1.5405       1.8521       2.7451       0.6290       0.8741,      49       3.6006       2.4251       2.8213       0.7202       1.1616,      49       3.2622       1.5358       2.7072       0.5912       0.9711,      49       2.8108       1.7252       2.9606       0.5895       0.4448,      49       1.4784       1.6260       3.3596       0.6830       1.3248,      49       3.0370       2.2769       2.6763       0.6656       0.5353
      50       1.9682       1.3975       2.4995       0.5600       0.7365,      50       2.3099       1.4508       4.1177       0.4078       0.4843,      50       2.6116       1.8110       1.2827       0.6564       0.5023,      50       3.7957       1.8924       3.6333       0.8064       1.2852,      50       1.4537       1.5669       2.9480       0.6427       0.6090,      50       2.4422       2.4414       2.8513       0.3971       1.2982,      50       2.9730       1.5234       3.1641       0.6334       1.1077,      50       2.8901       2.1517       2.2565       0.3798       0.5993,      50       1.1512       1.3567       3.1510       0.5269       1.2693,      50       2.6847       2.4646       2.8873       0.7848       0.8573
      51       1.5626       1.4379       2.4047       0.6841       0.6966,      51       1.7665       2.1984       4.0817       0.4463       0.4006,      51       2.9320       1.6527       1.5645       0.7553       0.5727,      51       3.5390       1.4430       3.1025       0.4539       1.0869,      51       2.3354       1.4558       3.2170       0.5302       1.0521,      51       1.2791       2.2323       2.6221       0.4988       0.9790,      51       3.3319       1.5025       2.8011       0.3639       1.0865,      51       2.3369       1.7644       2.6934       0.3348       0.3701,      51       1.6982       1.5913       3.7726       0.7124       1.4354,      51       2.3301       2.5426       2.3540       0.3859       0.8410
      52       1.5676       1.3340       2.0093       0.8389       0.5769,      52       1.4661       1.8560       3.6332       0.5985       0.5280,      52       3.1087       1.9279       1.1488       0.6566       0.7976,      52       4.5176       1.6377       3.2346       0.4073       1.0108,      52       1.4751       1.3992       3.2285       0.5965       1.0573,      52       2.0712       2.1719       2.7107       0.9766       1.2199,      52       2.6145       1.3723       2.9080       0.6325       0.8701,      52       1.9913       1.8459       1.4840       0.5042       0.5342,      52       0.9621       2.0729       3.1472       0.7103       1.0619,      52       1.1314       2.2707       2.1610       0.7204       0.7659
      53       1.1881       1.5224       2.5377       0.9427       0.9967,      53       1.9829       1.9151       4.2870       0.7234       0.7320,      53       2.0320       1.4780       1.8640       0.5885       0.7571,      53       3.8463       1.6392       3.4570       0.6396       1.3703,      53       2.5275       1.6185       3.2876       0.7662       1.1577,      53       2.0130       1.9739       2.4405       0.9175       0.7770,      53       2.6165       1.4931       3.7926       0.5753       1.5766,      53       2.4984       1.5280       1.8120       0.6851       0.5195,      53       1.5405       1.6400       3.6714       0.7564       1.0691,      53       2.2482       2.0208       2.7519       0.8401       0.6675
      54       1.7974       1.7122       2.2762       0.6837       0.7770,      54       2.3112       1.7438       2.8362       0.7718       0.7444,      54       2.0302       1.6202       2.2525       0.4768       0.7393,      54       3.8008       2.0334       3.2593       0.7988       0.9946,      54       2.5210       1.6714       3.4316       0.7204       0.9583,      54       1.6963       1.8518       2.5934       0.4141       1.0953,      54       2.3323       1.5230       4.1206       0.5397       1.1124,      54       2.1408       1.6929       2.5496       0.9019       0.9310,      54       1.1551       1.9171       3.3351       0.8619       1.5561,      54       3.4166       2.4743       2.4599       0.6441       0.6830
      55       1.6081       1.6384       2.4658       0.8902       0.9147,      55       1.7992       2.1018       3.1077       0.4823       0.3403,      55       1.5702       1.3369       2.8576       0.6619       0.8325,      55       2.4166       1.6397       2.8836       0.9374       1.4787,      55       2.3880       1.5688       3.1296       0.5970       0.8119,      55       1.8543       1.9427       2.1680       0.3502       0.3209,      55       1.8983       1.5781       3.8860       0.5354       1.4218,      55       1.3311       1.7109       2.7325       0.3429       0.3726,      55       1.3054       2.0716       3.5746       0.7838       1.9535,      55       1.9556       2.1317       2.6386       0.6868       0.6157
      56       2.4455       1.2916       2.5264       0.8636       0.8175,      56       1.7156       1.5122       3.2145       0.7433       0.6990,      56       2.4541       1.7878       2.4517       0.9123       1.0377,      56       2.8692       1.7513       3.3740       0.6440       1.6662,      56       1.9316       1.3897       3.2059       0.5855       0.8516,      56       1.9191       1.9261       2.5240       0.5490       0.8485,      56       3.4280       1.5885       4.0504       0.3209       1.3399,      56       1.5883       1.5991       2.7770       0.5449       0.8431,      56       2.1226       2.1701       3.3457       0.4465       1.0593,      56       2.5735       2.0158       2.8481       0.6344       0.8426
      57       1.8125       1.6083       2.3864       1.0861       1.1357,      57       1.5575       1.8115       2.8638       0.7005       0.7273,      57       2.6793       1.8058       1.7156       0.6337       0.9771,      57       4.1297       1.7019       2.7398       0.8861       1.1407,      57       2.9796       1.8617       3.4504       0.7648       0.9450,      57       2.2377       2.4628       2.7177       0.4463       1.4171,      57       3.1480       1.3824       3.8966       0.4018       1.2740,      57       1.3002       1.5075       2.6460       0.6793       0.7817,      57       1.8319       1.8754       3.7206       0.8058       1.0790,      57       2.1390       2.1088       2.3771       0.8913       1.2645
      58       1.0664       1.5765       2.8817       0.4860       0.6673,      58       1.9978       2.1749       3.0588       0.7892       0.9581,      58       2.4824       1.9939       1.6360       0.4947       0.3461,      58       3.4310       1.4625       3.0652       0.7333       1.3096,      58       3.2592       1.4839       3.2732       0.5799       1.0010,      58       2.4680       2.3371       2.4134       0.6134       0.7091,      58       3.4495       1.3817       3.7634       0.5020       1.0533,      58       1.6508       1.5277       2.8714       0.4801       0.4798,      58       2.2436       1.8610       3.5757       0.6220       0.9145,      58       1.5989       2.0017       2.4870       0.6780       1.4349
      59       1.7810       1.6657       2.7068       0.4365       0.4934,      59       2.7612       1.4940       2.6091       1.4360       1.2661,      59       2.8598       1.9254       1.5845       0.6401       0.8185,      59       3.6526       1.3604       3.1004       0.4205       0.8772,      59       2.3389       1.3701       3.1922       0.8821       1.1882,      59       1.9432       2.1896       2.3054       0.4951       0.9067,      59       3.6230       1.6142       4.2121       0.4127       0.8885,      59       1.9399       1.5538       2.8750       0.5249       0.6680,      59       2.4480       1.7761       3.6453       0.7043       0.9106,      59       1.9904       1.7589       3.0285       1.3226       2.7135
      60       1.3582       2.1090       2.9043       0.8456       0.6307,      60       2.2872       1.3539       2.0797       0.8075       0.4517,      60       2.7376       2.0752       1.8831       0.6976       0.5698,      60       3.2379       1.6243       3.3370       0.8290       1.0992,      60       2.8711       1.7574       3.5999       0.7283       1.0034,      60       2.3633       2.4933       2.5130       0.3892       1.0040,      60       3.0455       1.8002       3.3768       0.5110       1.2631,      60       1.3470       1.4671       2.7781       0.3323       0.4337,      60       2.6746       2.2173       3.4138       0.4925       1.0486,      60       2.0863       2.0429       2.9874       0.9273       0.9715
      61       1.8341       1.9143       2.5652       0.5469       0.8493,      61       2.2505       1.7925       2.7413       1.0211       0.8971,      61       2.7925       1.7998       1.8067       0.5209       0.4505,      61       3.7405       1.5622       3.3196       0.5477       1.0210,      61       1.8996       1.4468       3.2220       0.5858       1.1171,      61       2.0717       2.4316       2.4292       0.4155       0.8546,      61       3.1034       1.4475       3.5603       0.2716       1.0107,      61       1.6180       1.5161       3.3091       0.6047       0.8116,      61       1.1997       2.2635       2.9780       0.7174       1.7662,      61       1.6969       1.8347       2.9854       0.7073       1.0398
