#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     117       1.8844       1.2882       2.9907       0.8739       2.3954,     117       3.4290       2.1505       2.4103       1.2704       2.5271,     117       1.4064       1.6099       2.9643       0.7282       1.0001,     117       2.4915       1.6541       2.2855       0.6858       2.3755,     117       3.6798       1.6427       2.4855       0.9162       2.6209,     117       4.4376       1.7827       4.5314       0.9034       2.6891,     117       2.7085       1.8094       2.9137       0.8897       2.7759,     117       1.6813       1.8221       1.9815       0.4259       0.4597,     117       1.7219       1.6570       2.9727       0.4412       0.8004,     117       3.5790       1.5153       3.4124       0.5153       2.7317
     118       2.0114       1.4047       2.7662       0.7206       2.4704,     118       3.0777       1.7246       2.5631       0.6284       2.3372,     118       1.3355       1.4038       2.8382       0.4883       0.8481,     118       3.0174       1.6789       2.4157       0.7467       2.4824,     118       3.1470       1.5966       2.3748       1.0669       2.5850,     118       3.3259       1.5957       4.1838       0.8227       2.3095,     118       2.9263       1.7386       3.5533       0.9513       2.8465,     118       2.1571       1.6485       2.1767       0.5784       0.6631,     118       1.7559       1.7649       2.0459       0.7486       0.8870,     118       5.1324       1.6831       4.1475       0.5778       2.6014
     119       2.1033       1.6720       3.1238       0.7811       2.2340,     119       3.0760       2.0713       2.2435       0.8192       2.5054,     119       2.1069       1.6728       1.9030       0.4247       0.5078,     119       2.2564       1.6274       2.2022       0.4888       2.4906,     119       3.6463       1.6970       2.3470       0.9220       2.2602,     119       3.2535       1.5020       4.3919       0.7722       2.1799,     119       3.0996       1.7429       3.5784       0.9517       2.7446,     119       1.4300       1.9378       2.4580       0.4794       0.8310,     119       1.7400       1.8402       2.4881       0.8559       1.2388,     119       4.3369       1.8922       4.2458       0.7147       3.1420
     120       1.9765       1.4850       2.9167       1.0306       2.3485,     120       3.4291       2.0611       2.5702       1.0043       2.3238,     120       1.1065       1.5667       3.0096       0.7371       0.9768,     120       2.4408       1.9549       2.0774       0.9909       2.3809,     120       2.7340       1.6670       2.3269       0.9923       2.6122,     120       4.1655       1.6006       4.6628       0.7495       2.7952,     120       2.6457       1.8738       2.9719       0.8645       2.4554,     120       1.6320       1.7854       2.1305       0.5311       0.7483,     120       2.0376       1.6369       2.1792       0.6833       1.3382,     120       3.4215       1.9554       4.0341       0.5585       2.9615
     121       2.1382       1.4596       3.4360       0.9085       2.8594,     121       3.3328       1.9344       2.4836       1.0030       2.3959,     121       1.7954       1.5300       2.8626       0.7520       1.0686,     121       2.1613       1.6433       1.7650       1.1195       2.3931,     121       3.2915       1.8591       2.3338       1.0891       2.5214,     121       3.6169       1.6478       4.8421       0.9221       2.4191,     121       2.8261       1.8130       3.2512       0.9808       2.8137,     121       1.6603       2.1049       1.9738       0.5484       0.6621,     121       1.7259       1.4541       2.0627       0.3856       0.7268,     121       3.4213       1.7913       4.0460       0.8411       2.7875
     122       1.8184       1.3081       3.5501       0.6235       2.5365,     122       2.9124       2.2937       2.1581       0.7226       2.1130,     122       1.2231       1.6589       3.2590       0.5340       0.9270,     122       2.6870       1.6216       2.2528       0.9717       2.3998,     122       3.1981       1.7105       2.3050       1.0287       2.1500,     122       3.1434       1.6454       4.5696       0.9194       2.6998,     122       2.3577       1.8846       2.9462       0.9019       2.9127,     122       2.2379       2.0418       2.4056       0.6619       1.2163,     122       1.6118       1.7716       2.1008       0.5933       0.9276,     122       4.1821       1.7810       4.1198       0.5156       2.7133
     123       2.0156       1.3888       3.0857       0.7253       2.6314,     123       3.9858       2.1659       2.7731       0.8865       2.4306,     123       1.6532       1.9203       2.9232       0.4702       1.0986,     123       2.3036       1.6935       1.4653       0.8631       1.9927,     123       3.6415       1.4997       2.5137       0.7276       2.7571,     123       2.5775       1.7244       4.1082       0.6491       2.2625,     123       2.8510       1.6272       3.1610       0.8975       2.7589,     123       2.8409       1.8149       2.2007       0.5947       0.7304,     123       1.6545       1.6995       2.3805       0.6780       1.0257,     123       4.0851       1.5288       4.4187       0.6160       2.8361
     124       1.7139       1.4155       2.7920       0.9038       2.9410,     124       4.2380       2.0014       3.0429       1.1552       2.2108,     124       1.6078       1.8711       3.4138       0.7432       0.8424,     124       2.7484       1.5897       2.1958       1.0697       2.6516,     124       2.7242       1.5586       1.9081       0.9610       2.1537,     124       3.8743       1.8351       4.3027       0.6689       2.5567,     124       3.9914       1.9196       3.3331       0.6251       2.9627,     124       3.6692       1.7401       1.5699       0.6568       0.8434,     124       1.7122       1.6150       2.5672       1.1357       1.2039,     124       4.3610       1.8420       4.5645       0.5852       3.0380
     125       1.5990       1.4309       2.7190       0.8017       2.4319,     125       4.7808       2.0850       3.1753       1.2159       2.5344,     125       1.9019       1.7918       2.5848       0.3173       0.6643,     125       2.1559       1.4529       2.3346       0.9781       2.6541,     125       1.8458       1.6589       1.9767       1.3294       2.6781,     125       2.7074       1.6295       3.6460       0.8637       2.6070,     125       3.8917       1.8130       3.1754       0.5772       2.6379,     125       3.1102       1.7448       1.5804       0.2610       0.3640,     125       1.9931       1.5640       1.9580       0.6880       0.8939,     125       4.0707       1.6561       4.4650       0.7950       2.8112
     126       1.7265       1.4655       2.9133       0.8477       2.5712,     126       4.8936       1.9389       2.6386       1.2575       2.3396,     126       1.1683       1.7778       3.4315       0.7282       1.5010,     126       3.2326       1.4764       2.5084       1.1071       2.3509,     126       1.6901       1.6401       2.0008       1.0196       2.6516,     126       2.4514       1.9522       3.6702       0.9605       2.4582,     126       3.2191       1.9695       3.2282       0.6212       2.8402,     126       3.0702       1.5591       1.4638       0.5982       0.6371,     126       2.0818       1.5856       1.7467       0.4928       0.8651,     126       4.8808       1.6441       4.6858       0.5017       3.1018
     127       2.3112       1.3729       3.6167       0.8274       2.3361,     127       3.7615       1.9478       2.3125       1.0671       2.5130,     127       1.4548       1.8750       3.1220       0.8203       1.2201,     127       2.7245       1.6867       2.5574       0.8806       2.5128,     127       1.8349       1.5810       1.8994       1.0502       2.6369,     127       1.9956       1.8436       3.2470       0.6415       2.1134,     127       2.9751       1.9864       3.5333       0.8564       2.8962,     127       3.3317       1.5991       1.5098       0.8912       2.0769,     127       1.6985       1.5819       2.2409       0.4232       1.3044,     127       4.2245       1.8168       4.4734       0.7906       2.9623
     128       3.0862       1.4093       3.2834       0.7254       2.8710,     128       3.8473       2.2655       3.1541       1.2921       2.7714,     128       1.6783       2.0473       3.6387       0.9257       1.8439,     128       3.1786       1.7275       2.7289       1.1255       2.5354,     128       1.6711       1.7197       1.6473       0.7668       2.6072,     128       2.0229       1.7913       3.6179       0.9089       2.2564,     128       3.0236       1.7912       3.6009       0.7102       2.3003,     128       1.8088       1.7635       1.5511       0.5402       2.2390,     128       1.9263       1.3905       1.9756       0.5987       0.8490,     128       4.3215       1.8589       4.3520       0.8230       2.8564
     129       2.6102       1.3545       3.0938       1.0119       2.4658,     129       3.6865       2.0309       2.8537       0.8656       2.0140,     129       1.7906       1.7140       2.6614       0.5978       0.7174,     129       2.3672       1.6526       2.4082       0.9389       2.6047,     129       1.5589       1.5502       2.2943       0.6919       2.2475,     129       1.8000       1.9130       3.7679       0.9651       2.1735,     129       3.0180       2.1519       3.5526       0.6433       2.8259,     129       2.3067       1.9532       1.5219       0.3190       1.6138,     129       1.9257       1.6202       2.0759       0.5110       0.8550,     129       4.5268       1.7745       4.1173       0.8078       2.9032
